"timeStamp","precinctId","countyName","voteType","candidate","votes","delta"
"2020-11-27 04:08:19.000","Victor","Nuckolls","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Berlin","Otoe","total","trumpd","367","367"
"2020-11-27 04:08:19.000","Berlin","Otoe","total","bidenj","124","124"
"2020-11-27 04:08:19.000","Berlin","Otoe","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Delaware","Otoe","total","trumpd","390","390"
"2020-11-27 04:08:19.000","Delaware","Otoe","total","bidenj","107","107"
"2020-11-27 04:08:19.000","Delaware","Otoe","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","McWilliams","Otoe","total","trumpd","366","366"
"2020-11-27 04:08:19.000","McWilliams","Otoe","total","bidenj","84","84"
"2020-11-27 04:08:19.000","McWilliams","Otoe","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","NC11","Otoe","total","trumpd","341","341"
"2020-11-27 04:08:19.000","NC11","Otoe","total","bidenj","165","165"
"2020-11-27 04:08:19.000","NC11","Otoe","total","jorgensenj","13","13"
"2020-11-27 04:08:19.000","NC12","Otoe","total","trumpd","302","302"
"2020-11-27 04:08:19.000","NC12","Otoe","total","bidenj","128","128"
"2020-11-27 04:08:19.000","NC12","Otoe","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","NC13","Otoe","total","trumpd","509","509"
"2020-11-27 04:08:19.000","NC13","Otoe","total","bidenj","188","188"
"2020-11-27 04:08:19.000","NC13","Otoe","total","jorgensenj","13","13"
"2020-11-27 04:08:19.000","NC14","Otoe","total","trumpd","282","282"
"2020-11-27 04:08:19.000","NC14","Otoe","total","bidenj","143","143"
"2020-11-27 04:08:19.000","NC14","Otoe","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","NC15","Otoe","total","trumpd","436","436"
"2020-11-27 04:08:19.000","NC15","Otoe","total","bidenj","188","188"
"2020-11-27 04:08:19.000","NC15","Otoe","total","jorgensenj","19","19"
"2020-11-27 04:08:19.000","NC16","Otoe","total","trumpd","503","503"
"2020-11-27 04:08:19.000","NC16","Otoe","total","bidenj","237","237"
"2020-11-27 04:08:19.000","NC16","Otoe","total","jorgensenj","17","17"
"2020-11-27 04:08:19.000","New/Former Resident","Otoe","total","trumpd","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Otoe","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Otoe","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Palmyra","Otoe","total","trumpd","700","700"
"2020-11-27 04:08:19.000","Palmyra","Otoe","total","bidenj","372","372"
"2020-11-27 04:08:19.000","Palmyra","Otoe","total","jorgensenj","27","27"
"2020-11-27 04:08:19.000","Russell","Otoe","total","trumpd","283","283"
"2020-11-27 04:08:19.000","Russell","Otoe","total","bidenj","157","157"
"2020-11-27 04:08:19.000","Russell","Otoe","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","South Branch","Otoe","total","trumpd","314","314"
"2020-11-27 04:08:19.000","South Branch","Otoe","total","bidenj","173","173"
"2020-11-27 04:08:19.000","South Branch","Otoe","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","Syracuse","Otoe","total","trumpd","855","855"
"2020-11-27 04:08:19.000","Syracuse","Otoe","total","bidenj","424","424"
"2020-11-27 04:08:19.000","Syracuse","Otoe","total","jorgensenj","31","31"
"2020-11-27 04:08:19.000","Burchard","Pawnee","total","trumpd","176","176"
"2020-11-27 04:08:19.000","Burchard","Pawnee","total","bidenj","25","25"
"2020-11-27 04:08:19.000","Burchard","Pawnee","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","New/Former Resident","Pawnee","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Pawnee","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Pawnee","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Pawnee 1","Pawnee","total","trumpd","281","281"
"2020-11-27 04:08:19.000","Pawnee 1","Pawnee","total","bidenj","118","118"
"2020-11-27 04:08:19.000","Pawnee 1","Pawnee","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Pawnee 2","Pawnee","total","trumpd","249","249"
"2020-11-27 04:08:19.000","Pawnee 2","Pawnee","total","bidenj","91","91"
"2020-11-27 04:08:19.000","Pawnee 2","Pawnee","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Steinauer","Pawnee","total","trumpd","188","188"
"2020-11-27 04:08:19.000","Steinauer","Pawnee","total","bidenj","58","58"
"2020-11-27 04:08:19.000","Steinauer","Pawnee","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","Table Rock","Pawnee","total","trumpd","177","177"
"2020-11-27 04:08:19.000","Table Rock","Pawnee","total","bidenj","30","30"
"2020-11-27 04:08:19.000","Table Rock","Pawnee","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","District 1","Perkins","total","trumpd","409","409"
"2020-11-27 04:08:19.000","District 1","Perkins","total","bidenj","60","60"
"2020-11-27 04:08:19.000","District 1","Perkins","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","District 2","Perkins","total","trumpd","449","449"
"2020-11-27 04:08:19.000","District 2","Perkins","total","bidenj","72","72"
"2020-11-27 04:08:19.000","District 2","Perkins","total","jorgensenj","15","15"
"2020-11-27 04:08:19.000","District 3","Perkins","total","trumpd","463","463"
"2020-11-27 04:08:19.000","District 3","Perkins","total","bidenj","67","67"
"2020-11-27 04:08:19.000","District 3","Perkins","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","New/Former Resident","Perkins","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Perkins","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Perkins","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Bertrand","Phelps","total","trumpd","312","312"
"2020-11-27 04:08:19.000","Bertrand","Phelps","total","bidenj","51","51"
"2020-11-27 04:08:19.000","Bertrand","Phelps","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","Cottonwood-Anderson","Phelps","total","trumpd","123","123"
"2020-11-27 04:08:19.000","Cottonwood-Anderson","Phelps","total","bidenj","17","17"
"2020-11-27 04:08:19.000","Cottonwood-Anderson","Phelps","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Divide-Lake","Phelps","total","trumpd","257","257"
"2020-11-27 04:08:19.000","Divide-Lake","Phelps","total","bidenj","30","30"
"2020-11-27 04:08:19.000","Divide-Lake","Phelps","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Garfield-Union","Phelps","total","trumpd","119","119"
"2020-11-27 04:08:19.000","Garfield-Union","Phelps","total","bidenj","16","16"
"2020-11-27 04:08:19.000","Garfield-Union","Phelps","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Laird","Phelps","total","trumpd","281","281"
"2020-11-27 04:08:19.000","Laird","Phelps","total","bidenj","21","21"
"2020-11-27 04:08:19.000","Laird","Phelps","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","New/Former Resident","Phelps","total","trumpd","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Phelps","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Phelps","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Rockfalls-Industry","Phelps","total","trumpd","108","108"
"2020-11-27 04:08:19.000","Rockfalls-Industry","Phelps","total","bidenj","7","7"
"2020-11-27 04:08:19.000","Rockfalls-Industry","Phelps","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Sheridan-Prairie","Phelps","total","trumpd","300","300"
"2020-11-27 04:08:19.000","Sheridan-Prairie","Phelps","total","bidenj","33","33"
"2020-11-27 04:08:19.000","Sheridan-Prairie","Phelps","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Ward 1","Phelps","total","trumpd","517","517"
"2020-11-27 04:08:19.000","Ward 1","Phelps","total","bidenj","115","115"
"2020-11-27 04:08:19.000","Ward 1","Phelps","total","jorgensenj","20","20"
"2020-11-27 04:08:19.000","Ward 2","Phelps","total","trumpd","516","516"
"2020-11-27 04:08:19.000","Ward 2","Phelps","total","bidenj","147","147"
"2020-11-27 04:08:19.000","Ward 2","Phelps","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","Ward 3","Phelps","total","trumpd","591","591"
"2020-11-27 04:08:19.000","Ward 3","Phelps","total","bidenj","140","140"
"2020-11-27 04:08:19.000","Ward 3","Phelps","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","Ward 4","Phelps","total","trumpd","710","710"
"2020-11-27 04:08:19.000","Ward 4","Phelps","total","bidenj","141","141"
"2020-11-27 04:08:19.000","Ward 4","Phelps","total","jorgensenj","23","23"
"2020-11-27 04:08:19.000","Westmark-Center","Phelps","total","trumpd","182","182"
"2020-11-27 04:08:19.000","Westmark-Center","Phelps","total","bidenj","16","16"
"2020-11-27 04:08:19.000","Westmark-Center","Phelps","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Williamsburg-Westside","Phelps","total","trumpd","140","140"
"2020-11-27 04:08:19.000","Williamsburg-Westside","Phelps","total","bidenj","18","18"
"2020-11-27 04:08:19.000","Williamsburg-Westside","Phelps","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","New/Former Resident","Pierce","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Pierce","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Pierce","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Osmond","Pierce","total","trumpd","815","815"
"2020-11-27 04:08:19.000","Osmond","Pierce","total","bidenj","97","97"
"2020-11-27 04:08:19.000","Osmond","Pierce","total","jorgensenj","15","15"
"2020-11-27 04:08:19.000","Pierce","Pierce","total","trumpd","844","844"
"2020-11-27 04:08:19.000","Pierce","Pierce","total","bidenj","91","91"
"2020-11-27 04:08:19.000","Pierce","Pierce","total","jorgensenj","15","15"
"2020-11-27 04:08:19.000","Pierce City","Pierce","total","trumpd","786","786"
"2020-11-27 04:08:19.000","Pierce City","Pierce","total","bidenj","122","122"
"2020-11-27 04:08:19.000","Pierce City","Pierce","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Plainview","Pierce","total","trumpd","628","628"
"2020-11-27 04:08:19.000","Plainview","Pierce","total","bidenj","128","128"
"2020-11-27 04:08:19.000","Plainview","Pierce","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","South Branch","Pierce","total","trumpd","389","389"
"2020-11-27 04:08:19.000","South Branch","Pierce","total","bidenj","42","42"
"2020-11-27 04:08:19.000","South Branch","Pierce","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","1A","Platte","total","trumpd","593","593"
"2020-11-27 04:08:19.000","1A","Platte","total","bidenj","220","220"
"2020-11-27 04:08:19.000","1A","Platte","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","1B","Platte","total","trumpd","354","354"
"2020-11-27 04:08:19.000","1B","Platte","total","bidenj","115","115"
"2020-11-27 04:08:19.000","1B","Platte","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","1C","Platte","total","trumpd","387","387"
"2020-11-27 04:08:19.000","1C","Platte","total","bidenj","119","119"
"2020-11-27 04:08:19.000","1C","Platte","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","1D","Platte","total","trumpd","410","410"
"2020-11-27 04:08:19.000","1D","Platte","total","bidenj","143","143"
"2020-11-27 04:08:19.000","1D","Platte","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","2A","Platte","total","trumpd","237","237"
"2020-11-27 04:08:19.000","2A","Platte","total","bidenj","112","112"
"2020-11-27 04:08:19.000","2A","Platte","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","2B","Platte","total","trumpd","552","552"
"2020-11-27 04:08:19.000","2B","Platte","total","bidenj","170","170"
"2020-11-27 04:08:19.000","2B","Platte","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","2C","Platte","total","trumpd","410","410"
"2020-11-27 04:08:19.000","2C","Platte","total","bidenj","139","139"
"2020-11-27 04:08:19.000","2C","Platte","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","2D","Platte","total","trumpd","386","386"
"2020-11-27 04:08:19.000","2D","Platte","total","bidenj","137","137"
"2020-11-27 04:08:19.000","2D","Platte","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","3A","Platte","total","trumpd","664","664"
"2020-11-27 04:08:19.000","3A","Platte","total","bidenj","206","206"
"2020-11-27 04:08:19.000","3A","Platte","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","3B","Platte","total","trumpd","381","381"
"2020-11-27 04:08:19.000","3B","Platte","total","bidenj","151","151"
"2020-11-27 04:08:19.000","3B","Platte","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","3C","Platte","total","trumpd","709","709"
"2020-11-27 04:08:19.000","3C","Platte","total","bidenj","218","218"
"2020-11-27 04:08:19.000","3C","Platte","total","jorgensenj","16","16"
"2020-11-27 04:08:19.000","3D","Platte","total","trumpd","697","697"
"2020-11-27 04:08:19.000","3D","Platte","total","bidenj","198","198"
"2020-11-27 04:08:19.000","3D","Platte","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","4A","Platte","total","trumpd","326","326"
"2020-11-27 04:08:19.000","4A","Platte","total","bidenj","154","154"
"2020-11-27 04:08:19.000","4A","Platte","total","jorgensenj","15","15"
"2020-11-27 04:08:19.000","4B","Platte","total","trumpd","417","417"
"2020-11-27 04:08:19.000","4B","Platte","total","bidenj","146","146"
"2020-11-27 04:08:19.000","4B","Platte","total","jorgensenj","13","13"
"2020-11-27 04:08:19.000","4C","Platte","total","trumpd","648","648"
"2020-11-27 04:08:19.000","4C","Platte","total","bidenj","200","200"
"2020-11-27 04:08:19.000","4C","Platte","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","4D","Platte","total","trumpd","323","323"
"2020-11-27 04:08:19.000","4D","Platte","total","bidenj","120","120"
"2020-11-27 04:08:19.000","4D","Platte","total","jorgensenj","14","14"
"2020-11-27 04:08:19.000","Bismark","Platte","total","trumpd","254","254"
"2020-11-27 04:08:19.000","Bismark","Platte","total","bidenj","44","44"
"2020-11-27 04:08:19.000","Bismark","Platte","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Butler/Loup","Platte","total","trumpd","322","322"
"2020-11-27 04:08:19.000","Butler/Loup","Platte","total","bidenj","63","63"
"2020-11-27 04:08:19.000","Butler/Loup","Platte","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Columbus Twp A","Platte","total","trumpd","450","450"
"2020-11-27 04:08:19.000","Columbus Twp A","Platte","total","bidenj","97","97"
"2020-11-27 04:08:19.000","Columbus Twp A","Platte","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Columbus Twp B","Platte","total","trumpd","714","714"
"2020-11-27 04:08:19.000","Columbus Twp B","Platte","total","bidenj","149","149"
"2020-11-27 04:08:19.000","Columbus Twp B","Platte","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","Creston","Platte","total","trumpd","203","203"
"2020-11-27 04:08:19.000","Creston","Platte","total","bidenj","13","13"
"2020-11-27 04:08:19.000","Creston","Platte","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Granville","Platte","total","trumpd","485","485"
"2020-11-27 04:08:19.000","Granville","Platte","total","bidenj","55","55"
"2020-11-27 04:08:19.000","Granville","Platte","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","Humphrey","Platte","total","trumpd","222","222"
"2020-11-27 04:08:19.000","Humphrey","Platte","total","bidenj","26","26"
"2020-11-27 04:08:19.000","Humphrey","Platte","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","Joliet","Platte","total","trumpd","77","77"
"2020-11-27 04:08:19.000","Joliet","Platte","total","bidenj","4","4"
"2020-11-27 04:08:19.000","Joliet","Platte","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Lost Creek/Burrows","Platte","total","trumpd","359","359"
"2020-11-27 04:08:19.000","Lost Creek/Burrows","Platte","total","bidenj","47","47"
"2020-11-27 04:08:19.000","Lost Creek/Burrows","Platte","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","New/Former Resident","Platte","total","trumpd","3","3"
"2020-11-27 04:08:19.000","New/Former Resident","Platte","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Platte","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Oconee/Monroe","Platte","total","trumpd","318","318"
"2020-11-27 04:08:19.000","Oconee/Monroe","Platte","total","bidenj","46","46"
"2020-11-27 04:08:19.000","Oconee/Monroe","Platte","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","Shell Creek","Platte","total","trumpd","459","459"
"2020-11-27 04:08:19.000","Shell Creek","Platte","total","bidenj","77","77"
"2020-11-27 04:08:19.000","Shell Creek","Platte","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Sherman/Grand Prairie","Platte","total","trumpd","336","336"
"2020-11-27 04:08:19.000","Sherman/Grand Prairie","Platte","total","bidenj","44","44"
"2020-11-27 04:08:19.000","Sherman/Grand Prairie","Platte","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","St Bernard","Platte","total","trumpd","288","288"
"2020-11-27 04:08:19.000","St Bernard","Platte","total","bidenj","25","25"
"2020-11-27 04:08:19.000","St Bernard","Platte","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Walker/Woodville","Platte","total","trumpd","202","202"
"2020-11-27 04:08:19.000","Walker/Woodville","Platte","total","bidenj","22","22"
"2020-11-27 04:08:19.000","Walker/Woodville","Platte","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","East Stromsburg","Polk","total","trumpd","351","351"
"2020-11-27 04:08:19.000","East Stromsburg","Polk","total","bidenj","71","71"
"2020-11-27 04:08:19.000","East Stromsburg","Polk","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","New/Former Resident","Polk","total","trumpd","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Polk","total","bidenj","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Polk","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","North Osceola","Polk","total","trumpd","426","426"
"2020-11-27 04:08:19.000","North Osceola","Polk","total","bidenj","98","98"
"2020-11-27 04:08:19.000","North Osceola","Polk","total","jorgensenj","9","9"
"2020-11-27 04:08:19.000","South Canada","Polk","total","trumpd","441","441"
"2020-11-27 04:08:19.000","South Canada","Polk","total","bidenj","87","87"
"2020-11-27 04:08:19.000","South Canada","Polk","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","South Osceola","Polk","total","trumpd","440","440"
"2020-11-27 04:08:19.000","South Osceola","Polk","total","bidenj","125","125"
"2020-11-27 04:08:19.000","South Osceola","Polk","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","West Pleasant Home","Polk","total","trumpd","280","280"
"2020-11-27 04:08:19.000","West Pleasant Home","Polk","total","bidenj","66","66"
"2020-11-27 04:08:19.000","West Pleasant Home","Polk","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","West Stromsburg","Polk","total","trumpd","352","352"
"2020-11-27 04:08:19.000","West Stromsburg","Polk","total","bidenj","82","82"
"2020-11-27 04:08:19.000","West Stromsburg","Polk","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","Bartley","Red Willow","total","trumpd","207","207"
"2020-11-27 04:08:19.000","Bartley","Red Willow","total","bidenj","22","22"
"2020-11-27 04:08:19.000","Bartley","Red Willow","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Beaver","Red Willow","total","trumpd","166","166"
"2020-11-27 04:08:19.000","Beaver","Red Willow","total","bidenj","16","16"
"2020-11-27 04:08:19.000","Beaver","Red Willow","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Indianola","Red Willow","total","trumpd","509","509"
"2020-11-27 04:08:19.000","Indianola","Red Willow","total","bidenj","56","56"
"2020-11-27 04:08:19.000","Indianola","Red Willow","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","New/Former Resident","Red Willow","total","trumpd","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Red Willow","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Red Willow","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Northwest","Red Willow","total","trumpd","458","458"
"2020-11-27 04:08:19.000","Northwest","Red Willow","total","bidenj","48","48"
"2020-11-27 04:08:19.000","Northwest","Red Willow","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","Southwest","Red Willow","total","trumpd","246","246"
"2020-11-27 04:08:19.000","Southwest","Red Willow","total","bidenj","39","39"
"2020-11-27 04:08:19.000","Southwest","Red Willow","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","Ward 1 Precinct 1","Red Willow","total","trumpd","270","270"
"2020-11-27 04:08:19.000","Ward 1 Precinct 1","Red Willow","total","bidenj","70","70"
"2020-11-27 04:08:19.000","Ward 1 Precinct 1","Red Willow","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","Ward 1 Precinct 2","Red Willow","total","trumpd","393","393"
"2020-11-27 04:08:19.000","Ward 1 Precinct 2","Red Willow","total","bidenj","96","96"
"2020-11-27 04:08:19.000","Ward 1 Precinct 2","Red Willow","total","jorgensenj","10","10"
"2020-11-27 04:08:19.000","Ward 1 Precinct 3","Red Willow","total","trumpd","343","343"
"2020-11-27 04:08:19.000","Ward 1 Precinct 3","Red Willow","total","bidenj","56","56"
"2020-11-27 04:08:19.000","Ward 1 Precinct 3","Red Willow","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","Ward 2 Precinct 1","Red Willow","total","trumpd","453","453"
"2020-11-27 04:08:19.000","Ward 2 Precinct 1","Red Willow","total","bidenj","78","78"
"2020-11-27 04:08:19.000","Ward 2 Precinct 1","Red Willow","total","jorgensenj","13","13"
"2020-11-27 04:08:19.000","Ward 2 Precinct 2","Red Willow","total","trumpd","375","375"
"2020-11-27 04:08:19.000","Ward 2 Precinct 2","Red Willow","total","bidenj","86","86"
"2020-11-27 04:08:19.000","Ward 2 Precinct 2","Red Willow","total","jorgensenj","11","11"
"2020-11-27 04:08:19.000","Ward 3 Precinct 1","Red Willow","total","trumpd","339","339"
"2020-11-27 04:08:19.000","Ward 3 Precinct 1","Red Willow","total","bidenj","91","91"
"2020-11-27 04:08:19.000","Ward 3 Precinct 1","Red Willow","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Ward 3 Precinct 3","Red Willow","total","trumpd","322","322"
"2020-11-27 04:08:19.000","Ward 3 Precinct 3","Red Willow","total","bidenj","74","74"
"2020-11-27 04:08:19.000","Ward 3 Precinct 3","Red Willow","total","jorgensenj","8","8"
"2020-11-27 04:08:19.000","Ward 4 Precinct 1","Red Willow","total","trumpd","443","443"
"2020-11-27 04:08:19.000","Ward 4 Precinct 1","Red Willow","total","bidenj","79","79"
"2020-11-27 04:08:19.000","Ward 4 Precinct 1","Red Willow","total","jorgensenj","12","12"
"2020-11-27 04:08:19.000","Arago/Barada","Richardson","total","trumpd","154","154"
"2020-11-27 04:08:19.000","Arago/Barada","Richardson","total","bidenj","51","51"
"2020-11-27 04:08:19.000","Arago/Barada","Richardson","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","East Muddy","Richardson","total","trumpd","102","102"
"2020-11-27 04:08:19.000","East Muddy","Richardson","total","bidenj","38","38"
"2020-11-27 04:08:19.000","East Muddy","Richardson","total","jorgensenj","1","1"
"2020-11-27 04:08:19.000","FC Ward 1","Richardson","total","trumpd","421","421"
"2020-11-27 04:08:19.000","FC Ward 1","Richardson","total","bidenj","186","186"
"2020-11-27 04:08:19.000","FC Ward 1","Richardson","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","FC Ward 2","Richardson","total","trumpd","367","367"
"2020-11-27 04:08:19.000","FC Ward 2","Richardson","total","bidenj","119","119"
"2020-11-27 04:08:19.000","FC Ward 2","Richardson","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","FC Ward 3","Richardson","total","trumpd","345","345"
"2020-11-27 04:08:19.000","FC Ward 3","Richardson","total","bidenj","128","128"
"2020-11-27 04:08:19.000","FC Ward 3","Richardson","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","FC Ward 4","Richardson","total","trumpd","223","223"
"2020-11-27 04:08:19.000","FC Ward 4","Richardson","total","bidenj","118","118"
"2020-11-27 04:08:19.000","FC Ward 4","Richardson","total","jorgensenj","7","7"
"2020-11-27 04:08:19.000","FCRural/Ohio","Richardson","total","trumpd","243","243"
"2020-11-27 04:08:19.000","FCRural/Ohio","Richardson","total","bidenj","42","42"
"2020-11-27 04:08:19.000","FCRural/Ohio","Richardson","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Fran/Hrr/Spi","Richardson","total","trumpd","171","171"
"2020-11-27 04:08:19.000","Fran/Hrr/Spi","Richardson","total","bidenj","36","36"
"2020-11-27 04:08:19.000","Fran/Hrr/Spi","Richardson","total","jorgensenj","4","4"
"2020-11-27 04:08:19.000","Grant Nemaha","Richardson","total","trumpd","159","159"
"2020-11-27 04:08:19.000","Grant Nemaha","Richardson","total","bidenj","43","43"
"2020-11-27 04:08:19.000","Grant Nemaha","Richardson","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","Humboldt I","Richardson","total","trumpd","137","137"
"2020-11-27 04:08:19.000","Humboldt I","Richardson","total","bidenj","44","44"
"2020-11-27 04:08:19.000","Humboldt I","Richardson","total","jorgensenj","2","2"
"2020-11-27 04:08:19.000","Humboldt II","Richardson","total","trumpd","148","148"
"2020-11-27 04:08:19.000","Humboldt II","Richardson","total","bidenj","52","52"
"2020-11-27 04:08:19.000","Humboldt II","Richardson","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Jefferson/Rulo","Richardson","total","trumpd","211","211"
"2020-11-27 04:08:19.000","Jefferson/Rulo","Richardson","total","bidenj","49","49"
"2020-11-27 04:08:19.000","Jefferson/Rulo","Richardson","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","Liberty","Richardson","total","trumpd","130","130"
"2020-11-27 04:08:19.000","Liberty","Richardson","total","bidenj","27","27"
"2020-11-27 04:08:19.000","Liberty","Richardson","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","New/Former Resident","Richardson","total","trumpd","1","1"
"2020-11-27 04:08:19.000","New/Former Resident","Richardson","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Richardson","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Salem","Richardson","total","trumpd","103","103"
"2020-11-27 04:08:19.000","Salem","Richardson","total","bidenj","14","14"
"2020-11-27 04:08:19.000","Salem","Richardson","total","jorgensenj","3","3"
"2020-11-27 04:08:19.000","West Muddy/Porter","Richardson","total","trumpd","158","158"
"2020-11-27 04:08:19.000","West Muddy/Porter","Richardson","total","bidenj","49","49"
"2020-11-27 04:08:19.000","West Muddy/Porter","Richardson","total","jorgensenj","5","5"
"2020-11-27 04:08:19.000","New/Former Resident","Rock","total","trumpd","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Rock","total","bidenj","0","0"
"2020-11-27 04:08:19.000","New/Former Resident","Rock","total","jorgensenj","0","0"
"2020-11-27 04:08:19.000","Rock","Rock","total","trumpd","744","744"
"2020-11-27 04:08:19.000","Rock","Rock","total","bidenj","84","84"
"2020-11-27 04:08:19.000","Rock","Rock","total","jorgensenj","13","13"
"2020-11-27 04:08:19.000","C & B","Saline","total","trumpd","307","307"
"2020-11-27 04:08:19.000","C & B","Saline","total","bidenj","156","156"
"2020-11-27 04:08:19.000","C & B","Saline","total","jorgensenj","6","6"
"2020-11-27 04:08:19.000","Crete 1","Saline","total","trumpd","354","354"
