"sid","cid","vid","county_name","vote_type","county_fips"
2,117,1,"PUTNAM","absentee","13237"
2,117,2,"PUTNAM","early","13237"
2,117,3,"PUTNAM","electionday","13237"
2,117,4,"PUTNAM","provisional","13237"
2,118,1,"QUITMAN","absentee","13239"
2,118,2,"QUITMAN","early","13239"
2,118,3,"QUITMAN","electionday","13239"
2,118,4,"QUITMAN","provisional","13239"
2,119,1,"RABUN","absentee","13241"
2,119,2,"RABUN","early","13241"
2,119,3,"RABUN","electionday","13241"
2,119,4,"RABUN","provisional","13241"
2,120,1,"RANDOLPH","absentee","13243"
2,120,2,"RANDOLPH","early","13243"
2,120,3,"RANDOLPH","electionday","13243"
2,120,4,"RANDOLPH","provisional","13243"
2,121,1,"RICHMOND","absentee","13245"
2,121,2,"RICHMOND","early","13245"
2,121,3,"RICHMOND","electionday","13245"
2,121,4,"RICHMOND","provisional","13245"
2,122,1,"ROCKDALE","absentee","13247"
2,122,2,"ROCKDALE","early","13247"
2,122,3,"ROCKDALE","electionday","13247"
2,122,4,"ROCKDALE","provisional","13247"
2,123,1,"SCHLEY","absentee","13249"
2,123,2,"SCHLEY","early","13249"
2,123,3,"SCHLEY","electionday","13249"
2,123,4,"SCHLEY","provisional","13249"
2,124,1,"SCREVEN","absentee","13251"
2,124,2,"SCREVEN","early","13251"
2,124,3,"SCREVEN","electionday","13251"
2,124,4,"SCREVEN","provisional","13251"
2,125,1,"SEMINOLE","absentee","13253"
2,125,2,"SEMINOLE","early","13253"
2,125,3,"SEMINOLE","electionday","13253"
2,125,4,"SEMINOLE","provisional","13253"
2,126,1,"SPALDING","absentee","13255"
2,126,2,"SPALDING","early","13255"
2,126,3,"SPALDING","electionday","13255"
2,126,4,"SPALDING","provisional","13255"
2,127,1,"STEPHENS","absentee","13257"
2,127,2,"STEPHENS","early","13257"
2,127,3,"STEPHENS","electionday","13257"
2,127,4,"STEPHENS","provisional","13257"
2,128,1,"STEWART","absentee","13259"
2,128,2,"STEWART","early","13259"
2,128,3,"STEWART","electionday","13259"
2,128,4,"STEWART","provisional","13259"
2,129,1,"SUMTER","absentee","13261"
2,129,2,"SUMTER","early","13261"
2,129,3,"SUMTER","electionday","13261"
2,129,4,"SUMTER","provisional","13261"
2,130,1,"TALBOT","absentee","13263"
2,130,2,"TALBOT","early","13263"
2,130,3,"TALBOT","electionday","13263"
2,130,4,"TALBOT","provisional","13263"
2,131,1,"TALIAFERRO","absentee","13265"
2,131,2,"TALIAFERRO","early","13265"
2,131,3,"TALIAFERRO","electionday","13265"
2,131,4,"TALIAFERRO","provisional","13265"
2,132,1,"TATTNALL","absentee","13267"
2,132,2,"TATTNALL","early","13267"
2,132,3,"TATTNALL","electionday","13267"
2,132,4,"TATTNALL","provisional","13267"
2,133,1,"TAYLOR","absentee","13269"
2,133,2,"TAYLOR","early","13269"
2,133,3,"TAYLOR","electionday","13269"
2,133,4,"TAYLOR","provisional","13269"
2,134,1,"TELFAIR","absentee","13271"
2,134,2,"TELFAIR","early","13271"
2,134,3,"TELFAIR","electionday","13271"
2,134,4,"TELFAIR","provisional","13271"
2,135,1,"TERRELL","absentee","13273"
2,135,2,"TERRELL","early","13273"
2,135,3,"TERRELL","electionday","13273"
2,135,4,"TERRELL","provisional","13273"
2,136,1,"THOMAS","absentee","13275"
2,136,2,"THOMAS","early","13275"
2,136,3,"THOMAS","electionday","13275"
2,136,4,"THOMAS","provisional","13275"
2,137,1,"TIFT","absentee","13277"
2,137,2,"TIFT","early","13277"
2,137,3,"TIFT","electionday","13277"
2,137,4,"TIFT","provisional","13277"
2,138,1,"TOOMBS","absentee","13279"
2,138,2,"TOOMBS","early","13279"
2,138,3,"TOOMBS","electionday","13279"
2,138,4,"TOOMBS","provisional","13279"
2,139,1,"TOWNS","absentee","13281"
2,139,2,"TOWNS","early","13281"
2,139,3,"TOWNS","electionday","13281"
2,139,4,"TOWNS","provisional","13281"
2,140,1,"TREUTLEN","absentee","13283"
2,140,2,"TREUTLEN","early","13283"
2,140,3,"TREUTLEN","electionday","13283"
2,140,4,"TREUTLEN","provisional","13283"
2,141,1,"TROUP","absentee","13285"
2,141,2,"TROUP","early","13285"
2,141,3,"TROUP","electionday","13285"
2,141,4,"TROUP","provisional","13285"
2,142,1,"TURNER","absentee","13287"
2,142,2,"TURNER","early","13287"
2,142,3,"TURNER","electionday","13287"
2,142,4,"TURNER","provisional","13287"
2,143,1,"TWIGGS","absentee","13289"
2,143,2,"TWIGGS","early","13289"
2,143,3,"TWIGGS","electionday","13289"
2,143,4,"TWIGGS","provisional","13289"
2,144,1,"UNION","absentee","13291"
2,144,2,"UNION","early","13291"
2,144,3,"UNION","electionday","13291"
2,144,4,"UNION","provisional","13291"
2,145,1,"UPSON","absentee","13293"
2,145,2,"UPSON","early","13293"
2,145,3,"UPSON","electionday","13293"
2,145,4,"UPSON","provisional","13293"
2,146,1,"WALKER","absentee","13295"
2,146,2,"WALKER","early","13295"
2,146,3,"WALKER","electionday","13295"
2,146,4,"WALKER","provisional","13295"
2,147,1,"WALTON","absentee","13297"
2,147,2,"WALTON","early","13297"
2,147,3,"WALTON","electionday","13297"
2,147,4,"WALTON","provisional","13297"
2,148,1,"WARE","absentee","13299"
2,148,2,"WARE","early","13299"
2,148,3,"WARE","electionday","13299"
