"sid","cid","vid","county_name","vote_type","county_fips"
1,121,3,"RICHMOND","electionday","13245"
1,121,4,"RICHMOND","provisional","13245"
1,122,1,"ROCKDALE","absentee","13247"
1,122,2,"ROCKDALE","early","13247"
1,122,3,"ROCKDALE","electionday","13247"
1,122,4,"ROCKDALE","provisional","13247"
1,123,1,"SCHLEY","absentee","13249"
1,123,2,"SCHLEY","early","13249"
1,123,3,"SCHLEY","electionday","13249"
1,123,4,"SCHLEY","provisional","13249"
1,124,1,"SCREVEN","absentee","13251"
1,124,2,"SCREVEN","early","13251"
1,124,3,"SCREVEN","electionday","13251"
1,124,4,"SCREVEN","provisional","13251"
1,125,1,"SEMINOLE","absentee","13253"
1,125,2,"SEMINOLE","early","13253"
1,125,3,"SEMINOLE","electionday","13253"
1,125,4,"SEMINOLE","provisional","13253"
1,126,1,"SPALDING","absentee","13255"
1,126,2,"SPALDING","early","13255"
1,126,3,"SPALDING","electionday","13255"
1,126,4,"SPALDING","provisional","13255"
1,127,1,"STEPHENS","absentee","13257"
1,127,2,"STEPHENS","early","13257"
1,127,3,"STEPHENS","electionday","13257"
1,127,4,"STEPHENS","provisional","13257"
1,128,1,"STEWART","absentee","13259"
1,128,2,"STEWART","early","13259"
1,128,3,"STEWART","electionday","13259"
1,128,4,"STEWART","provisional","13259"
1,129,1,"SUMTER","absentee","13261"
1,129,2,"SUMTER","early","13261"
1,129,3,"SUMTER","electionday","13261"
1,129,4,"SUMTER","provisional","13261"
1,130,1,"TALBOT","absentee","13263"
1,130,2,"TALBOT","early","13263"
1,130,3,"TALBOT","electionday","13263"
1,130,4,"TALBOT","provisional","13263"
1,131,1,"TALIAFERRO","absentee","13265"
1,131,2,"TALIAFERRO","early","13265"
1,131,3,"TALIAFERRO","electionday","13265"
1,131,4,"TALIAFERRO","provisional","13265"
1,132,1,"TATTNALL","absentee","13267"
1,132,2,"TATTNALL","early","13267"
1,132,3,"TATTNALL","electionday","13267"
1,132,4,"TATTNALL","provisional","13267"
1,133,1,"TAYLOR","absentee","13269"
1,133,2,"TAYLOR","early","13269"
1,133,3,"TAYLOR","electionday","13269"
1,133,4,"TAYLOR","provisional","13269"
1,134,1,"TELFAIR","absentee","13271"
1,134,2,"TELFAIR","early","13271"
1,134,3,"TELFAIR","electionday","13271"
1,134,4,"TELFAIR","provisional","13271"
1,135,1,"TERRELL","absentee","13273"
1,135,2,"TERRELL","early","13273"
1,135,3,"TERRELL","electionday","13273"
1,135,4,"TERRELL","provisional","13273"
1,136,1,"THOMAS","absentee","13275"
1,136,2,"THOMAS","early","13275"
1,136,3,"THOMAS","electionday","13275"
1,136,4,"THOMAS","provisional","13275"
