"sid","cid","pid","vid","county_name","precinct_id","vote_type","county_fips","precinct_geo_id","precinct_name"
8,51,331,1,"HENDERSON","BALLOT - 012","total","unknown","unknown","unknown"
8,51,332,1,"HENDERSON","BALLOT - 013","total","unknown","unknown","unknown"
8,52,333,1,"HENRY","BALLOT","total","unknown","unknown","unknown"
8,53,334,1,"HICKMAN","BALLOT","total","unknown","unknown","unknown"
8,54,335,1,"HOPKINS","BALLOT","total","unknown","unknown","unknown"
8,55,336,1,"JACKSON","A101","total","unknown","unknown","unknown"
8,55,337,1,"JACKSON","A102","total","unknown","unknown","unknown"
8,55,338,1,"JACKSON","A103","total","unknown","unknown","unknown"
8,55,339,1,"JACKSON","A104","total","unknown","unknown","unknown"
8,55,340,1,"JACKSON","A105","total","unknown","unknown","unknown"
8,55,341,1,"JACKSON","A106","total","unknown","unknown","unknown"
8,55,342,1,"JACKSON","Abse","total","unknown","unknown","unknown"
8,55,343,1,"JACKSON","B101","total","unknown","unknown","unknown"
8,55,344,1,"JACKSON","B102","total","unknown","unknown","unknown"
8,55,345,1,"JACKSON","B103","total","unknown","unknown","unknown"
8,55,346,1,"JACKSON","B104","total","unknown","unknown","unknown"
8,55,347,1,"JACKSON","C101","total","unknown","unknown","unknown"
8,55,348,1,"JACKSON","C102","total","unknown","unknown","unknown"
8,55,349,1,"JACKSON","C103","total","unknown","unknown","unknown"
8,55,350,1,"JACKSON","C104","total","unknown","unknown","unknown"
8,55,351,1,"JACKSON","Earl","total","unknown","unknown","unknown"
8,55,352,1,"JACKSON","Elec","total","unknown","unknown","unknown"
8,55,353,1,"JACKSON","Pres","total","unknown","unknown","unknown"
8,56,354,1,"JEFFERSON","A105","total","unknown","unknown","unknown"
8,56,355,1,"JEFFERSON","A107","total","unknown","unknown","unknown"
8,56,356,1,"JEFFERSON","A108","total","unknown","unknown","unknown"
8,56,357,1,"JEFFERSON","A111","total","unknown","unknown","unknown"
8,56,358,1,"JEFFERSON","A113","total","unknown","unknown","unknown"
8,56,359,1,"JEFFERSON","A114","total","unknown","unknown","unknown"
8,56,360,1,"JEFFERSON","A115","total","unknown","unknown","unknown"
8,56,361,1,"JEFFERSON","A118","total","unknown","unknown","unknown"
8,56,362,1,"JEFFERSON","A119","total","unknown","unknown","unknown"
8,56,363,1,"JEFFERSON","A121","total","unknown","unknown","unknown"
8,56,364,1,"JEFFERSON","A123","total","unknown","unknown","unknown"
8,56,365,1,"JEFFERSON","A124","total","unknown","unknown","unknown"
8,56,366,1,"JEFFERSON","A125","total","unknown","unknown","unknown"
8,56,367,1,"JEFFERSON","A126","total","unknown","unknown","unknown"
8,56,368,1,"JEFFERSON","A127","total","unknown","unknown","unknown"
8,56,369,1,"JEFFERSON","A128","total","unknown","unknown","unknown"
8,56,370,1,"JEFFERSON","A129","total","unknown","unknown","unknown"
8,56,371,1,"JEFFERSON","A130","total","unknown","unknown","unknown"
8,56,372,1,"JEFFERSON","A131","total","unknown","unknown","unknown"
8,56,373,1,"JEFFERSON","A134","total","unknown","unknown","unknown"
8,56,374,1,"JEFFERSON","A135","total","unknown","unknown","unknown"
8,56,375,1,"JEFFERSON","A136","total","unknown","unknown","unknown"
