"time_offset_ms","sid","cid","pid","vid","tally","votes_bidenj","votes_trumpd","votes_others"
0,11,11,511,1,110,38,71,1
0,11,11,512,1,7,1,6,0
0,11,11,513,1,44,16,28,0
0,11,11,514,1,73,18,54,1
0,11,11,515,1,95,17,76,2
0,11,11,516,1,86,24,61,1
0,11,11,517,1,312,240,64,8
0,11,11,518,1,93,42,51,0
0,11,11,519,1,395,161,228,6
0,11,11,520,1,82,20,58,4
0,11,11,521,1,767,230,528,9
0,11,11,522,1,635,143,475,17
0,11,11,523,1,60,29,30,1
0,11,11,524,1,103,46,52,5
0,11,11,525,1,175,80,93,2
0,11,11,526,1,31,10,21,0
0,11,11,527,1,286,128,151,7
0,11,11,528,1,178,40,132,6
0,11,11,529,1,122,31,90,1
0,11,11,530,1,389,137,245,7
0,11,11,531,1,830,257,567,6
0,11,11,532,1,302,113,187,2
0,11,11,533,1,51,17,32,2
0,11,11,534,1,109,31,77,1
0,11,11,535,1,383,106,267,10
0,11,11,536,1,266,46,216,4
0,11,11,537,1,568,90,469,9
0,11,11,538,1,69,24,44,1
0,11,11,539,1,116,18,94,4
0,11,11,540,1,76,17,58,1
0,11,11,541,1,11,1,10,0
0,11,11,542,1,48,25,23,0
0,11,11,543,1,702,506,177,19
0,11,11,544,1,238,72,161,5
0,11,11,545,1,147,59,84,4
0,11,11,546,1,402,133,260,9
0,11,11,547,1,671,159,501,11
0,11,11,548,1,417,160,249,8
0,11,11,549,1,88,8,77,3
0,11,11,550,1,527,165,355,7
0,11,11,551,1,168,60,104,4
0,11,11,552,1,103,28,75,0
0,11,11,553,1,1,0,1,0
0,11,11,554,1,61,22,39,0
0,11,11,555,1,73,16,57,0
0,11,11,556,1,0,0,0,0
0,11,11,557,1,1036,410,606,20
0,11,11,558,1,60,44,14,2
0,11,11,559,1,128,45,83,0
0,11,11,560,1,39,13,26,0
0,11,11,561,1,9,7,2,0
0,11,11,562,1,1679,506,1144,29
0,11,11,563,1,194,61,131,2
0,11,11,564,1,108,29,76,3
0,11,11,565,1,127,43,82,2
0,11,11,566,1,442,163,272,7
0,11,11,567,1,332,133,196,3
0,11,11,568,1,92,19,72,1
0,11,11,569,1,267,78,187,2
0,11,11,570,1,592,267,311,14
0,11,11,571,1,242,138,96,8
0,11,11,572,1,23,9,14,0
0,11,11,573,1,363,69,281,13
0,11,11,574,1,134,51,78,5
0,11,11,575,1,583,248,327,8
0,11,12,576,1,156,69,86,1
0,11,12,577,1,769,215,543,11
0,11,12,578,1,110,25,83,2
0,11,12,579,1,68,8,59,1
0,11,12,580,1,142,33,109,0
0,11,12,581,1,0,0,0,0
0,11,12,582,1,529,256,265,8
0,11,12,583,1,98,39,58,1
0,11,12,584,1,96,44,49,3
0,11,12,585,1,163,37,124,2
0,11,12,586,1,139,26,108,5
0,11,12,587,1,87,23,63,1
0,11,12,588,1,91,34,57,0
0,11,12,589,1,181,43,135,3
0,11,12,590,1,119,66,47,6
0,11,12,591,1,1279,501,745,33
0,11,12,592,1,1241,496,710,35
0,11,12,593,1,0,0,0,0
0,11,12,594,1,162,12,147,3
0,11,12,595,1,212,36,175,1
0,11,12,596,1,472,154,310,8
0,11,12,597,1,152,28,121,3
0,11,12,598,1,133,38,94,1
0,11,12,599,1,89,23,62,4
0,11,12,600,1,123,20,100,3
0,11,13,601,1,602,192,398,12
0,11,13,602,1,428,216,196,16
0,11,13,603,1,3545,1355,2111,79
0,11,13,604,1,1595,607,960,28
